itemId,itemName,category,abcClass,date,openingStock,received,consumption,closingStock,msl
ITEM-0089,Product 89,Raw Materials,B,2025-03-04,124,9,24,109,83
ITEM-0089,Product 89,Raw Materials,B,2025-03-05,56,27,19,64,83
ITEM-0089,Product 89,Raw Materials,B,2025-03-06,220,7,0,227,83
ITEM-0089,Product 89,Raw Materials,B,2025-03-07,96,24,22,98,83
ITEM-0089,Product 89,Raw Materials,B,2025-03-08,99,15,12,102,83
ITEM-0089,Product 89,Raw Materials,B,2025-03-09,147,0,49,98,83
ITEM-0089,Product 89,Raw Materials,B,2025-03-10,68,19,36,51,83
ITEM-0089,Product 89,Raw Materials,B,2025-03-11,169,25,9,185,83
ITEM-0089,Product 89,Raw Materials,B,2025-03-12,90,9,43,56,83
ITEM-0089,Product 89,Raw Materials,B,2025-03-13,165,18,33,150,83
ITEM-0089,Product 89,Raw Materials,B,2025-03-14,104,27,5,126,83
ITEM-0089,Product 89,Raw Materials,B,2025-03-15,111,8,12,107,83
ITEM-0089,Product 89,Raw Materials,B,2025-03-16,64,7,49,22,83
ITEM-0089,Product 89,Raw Materials,B,2025-03-17,109,24,49,84,83
ITEM-0089,Product 89,Raw Materials,B,2025-03-18,171,7,1,177,83
ITEM-0089,Product 89,Raw Materials,B,2025-03-19,158,27,8,177,83
ITEM-0089,Product 89,Raw Materials,B,2025-03-20,172,7,49,130,83
ITEM-0089,Product 89,Raw Materials,B,2025-03-21,183,12,8,187,83
ITEM-0089,Product 89,Raw Materials,B,2025-03-22,189,24,30,183,83
ITEM-0089,Product 89,Raw Materials,B,2025-03-23,104,29,43,90,83
ITEM-0089,Product 89,Raw Materials,B,2025-03-24,171,7,44,134,83
ITEM-0089,Product 89,Raw Materials,B,2025-03-25,147,20,44,123,83
ITEM-0089,Product 89,Raw Materials,B,2025-03-26,115,16,30,101,83
ITEM-0089,Product 89,Raw Materials,B,2025-03-27,109,2,18,93,83
ITEM-0089,Product 89,Raw Materials,B,2025-03-28,98,9,29,78,83
ITEM-0089,Product 89,Raw Materials,B,2025-03-29,165,7,28,144,83
ITEM-0089,Product 89,Raw Materials,B,2025-03-30,198,16,11,203,83
ITEM-0089,Product 89,Raw Materials,B,2025-03-31,75,8,10,73,83
ITEM-0089,Product 89,Raw Materials,B,2025-04-01,170,24,23,171,83
ITEM-0089,Product 89,Raw Materials,B,2025-04-02,107,14,24,97,83
ITEM-0089,Product 89,Raw Materials,B,2025-04-03,61,10,11,60,83
ITEM-0089,Product 89,Raw Materials,B,2025-04-04,165,27,37,155,83
ITEM-0089,Product 89,Raw Materials,B,2025-04-05,60,24,9,75,83
ITEM-0089,Product 89,Raw Materials,B,2025-04-06,227,28,35,220,83
ITEM-0089,Product 89,Raw Materials,B,2025-04-07,102,8,42,68,83
ITEM-0089,Product 89,Raw Materials,B,2025-04-08,119,13,17,115,83
ITEM-0089,Product 89,Raw Materials,B,2025-04-09,197,20,35,182,83
ITEM-0089,Product 89,Raw Materials,B,2025-04-10,208,14,49,173,83
ITEM-0089,Product 89,Raw Materials,B,2025-04-11,71,5,21,55,83
ITEM-0089,Product 89,Raw Materials,B,2025-04-12,99,11,6,104,83
ITEM-0089,Product 89,Raw Materials,B,2025-04-13,228,19,8,239,83
ITEM-0089,Product 89,Raw Materials,B,2025-04-14,89,1,10,80,83
ITEM-0089,Product 89,Raw Materials,B,2025-04-15,88,6,4,90,83
ITEM-0089,Product 89,Raw Materials,B,2025-04-16,172,9,21,160,83
ITEM-0089,Product 89,Raw Materials,B,2025-04-17,98,28,39,87,83
ITEM-0089,Product 89,Raw Materials,B,2025-04-18,162,19,45,136,83
ITEM-0089,Product 89,Raw Materials,B,2025-04-19,80,2,22,60,83
ITEM-0089,Product 89,Raw Materials,B,2025-04-20,181,8,28,161,83
ITEM-0089,Product 89,Raw Materials,B,2025-04-21,61,1,21,41,83
ITEM-0089,Product 89,Raw Materials,B,2025-04-22,122,0,12,110,83
ITEM-0089,Product 89,Raw Materials,B,2025-04-23,199,0,14,185,83
ITEM-0089,Product 89,Raw Materials,B,2025-04-24,117,10,11,116,83
ITEM-0089,Product 89,Raw Materials,B,2025-04-25,69,28,3,94,83
ITEM-0089,Product 89,Raw Materials,B,2025-04-26,187,12,43,156,83
ITEM-0089,Product 89,Raw Materials,B,2025-04-27,185,1,5,181,83
ITEM-0089,Product 89,Raw Materials,B,2025-04-28,59,24,45,38,83
ITEM-0089,Product 89,Raw Materials,B,2025-04-29,106,13,27,92,83
ITEM-0089,Product 89,Raw Materials,B,2025-04-30,190,2,3,189,83
ITEM-0090,Product 90,Packaging,B,2025-02-01,348,26,22,352,226
ITEM-0090,Product 90,Packaging,B,2025-02-02,256,22,37,241,226
ITEM-0090,Product 90,Packaging,B,2025-02-03,306,4,39,271,226
ITEM-0090,Product 90,Packaging,B,2025-02-04,198,12,34,176,226
ITEM-0090,Product 90,Packaging,B,2025-02-05,357,0,23,334,226
ITEM-0090,Product 90,Packaging,B,2025-02-06,271,18,7,282,226
ITEM-0090,Product 90,Packaging,B,2025-02-07,204,13,27,190,226
ITEM-0090,Product 90,Packaging,B,2025-02-08,319,17,26,310,226
ITEM-0090,Product 90,Packaging,B,2025-02-09,237,5,40,202,226
ITEM-0090,Product 90,Packaging,B,2025-02-10,356,9,36,329,226
ITEM-0090,Product 90,Packaging,B,2025-02-11,284,21,12,293,226
ITEM-0090,Product 90,Packaging,B,2025-02-12,359,20,32,347,226
ITEM-0090,Product 90,Packaging,B,2025-02-13,293,16,35,274,226
ITEM-0090,Product 90,Packaging,B,2025-02-14,205,11,22,194,226
ITEM-0090,Product 90,Packaging,B,2025-02-15,325,13,34,304,226
ITEM-0090,Product 90,Packaging,B,2025-02-16,364,18,1,381,226
ITEM-0090,Product 90,Packaging,B,2025-02-17,275,11,42,244,226
ITEM-0090,Product 90,Packaging,B,2025-02-18,284,1,0,285,226
ITEM-0090,Product 90,Packaging,B,2025-02-19,222,25,1,246,226
ITEM-0090,Product 90,Packaging,B,2025-02-20,374,18,9,383,226
ITEM-0090,Product 90,Packaging,B,2025-02-21,336,17,47,306,226
ITEM-0090,Product 90,Packaging,B,2025-02-22,251,23,7,267,226
ITEM-0090,Product 90,Packaging,B,2025-02-23,373,12,30,355,226
ITEM-0090,Product 90,Packaging,B,2025-02-24,362,22,20,364,226
ITEM-0090,Product 90,Packaging,B,2025-02-25,252,5,49,208,226
ITEM-0090,Product 90,Packaging,B,2025-02-26,364,5,28,341,226
ITEM-0090,Product 90,Packaging,B,2025-02-27,277,11,48,240,226
ITEM-0090,Product 90,Packaging,B,2025-02-28,358,4,26,336,226
ITEM-0090,Product 90,Packaging,B,2025-03-01,374,3,27,350,226
ITEM-0090,Product 90,Packaging,B,2025-03-02,333,2,49,286,226
ITEM-0090,Product 90,Packaging,B,2025-03-03,360,19,47,332,226
ITEM-0090,Product 90,Packaging,B,2025-03-04,208,25,10,223,226
ITEM-0090,Product 90,Packaging,B,2025-03-05,304,27,18,313,226
ITEM-0090,Product 90,Packaging,B,2025-03-06,297,27,44,280,226
ITEM-0090,Product 90,Packaging,B,2025-03-07,249,18,36,231,226
ITEM-0090,Product 90,Packaging,B,2025-03-08,232,27,13,246,226
ITEM-0090,Product 90,Packaging,B,2025-03-09,367,18,37,348,226
ITEM-0090,Product 90,Packaging,B,2025-03-10,237,22,0,259,226
ITEM-0090,Product 90,Packaging,B,2025-03-11,223,3,47,179,226
ITEM-0090,Product 90,Packaging,B,2025-03-12,364,28,17,375,226
ITEM-0090,Product 90,Packaging,B,2025-03-13,244,18,46,216,226
ITEM-0090,Product 90,Packaging,B,2025-03-14,234,17,24,227,226
ITEM-0090,Product 90,Packaging,B,2025-03-15,201,20,18,203,226
ITEM-0090,Product 90,Packaging,B,2025-03-16,220,0,34,186,226
ITEM-0090,Product 90,Packaging,B,2025-03-17,328,7,0,335,226
ITEM-0090,Product 90,Packaging,B,2025-03-18,234,10,46,198,226
ITEM-0090,Product 90,Packaging,B,2025-03-19,277,26,45,258,226
ITEM-0090,Product 90,Packaging,B,2025-03-20,328,11,3,336,226
ITEM-0090,Product 90,Packaging,B,2025-03-21,288,29,0,317,226
ITEM-0090,Product 90,Packaging,B,2025-03-22,251,0,44,207,226
ITEM-0090,Product 90,Packaging,B,2025-03-23,198,7,21,184,226
ITEM-0090,Product 90,Packaging,B,2025-03-24,251,24,17,258,226
ITEM-0090,Product 90,Packaging,B,2025-03-25,371,29,19,381,226
ITEM-0090,Product 90,Packaging,B,2025-03-26,275,16,1,290,226
ITEM-0090,Product 90,Packaging,B,2025-03-27,205,26,6,225,226
ITEM-0090,Product 90,Packaging,B,2025-03-28,246,21,8,259,226
ITEM-0090,Product 90,Packaging,B,2025-03-29,276,8,8,276,226
ITEM-0090,Product 90,Packaging,B,2025-03-30,296,6,23,279,226
ITEM-0090,Product 90,Packaging,B,2025-03-31,331,13,24,320,226
ITEM-0090,Product 90,Packaging,B,2025-04-01,261,20,9,272,226
ITEM-0090,Product 90,Packaging,B,2025-04-02,347,15,47,315,226
ITEM-0090,Product 90,Packaging,B,2025-04-03,278,10,30,258,226
ITEM-0090,Product 90,Packaging,B,2025-04-04,329,6,5,330,226
ITEM-0090,Product 90,Packaging,B,2025-04-05,371,26,12,385,226
ITEM-0090,Product 90,Packaging,B,2025-04-06,262,23,40,245,226
ITEM-0090,Product 90,Packaging,B,2025-04-07,230,24,37,217,226
ITEM-0090,Product 90,Packaging,B,2025-04-08,276,1,2,275,226
ITEM-0090,Product 90,Packaging,B,2025-04-09,271,5,23,253,226
ITEM-0090,Product 90,Packaging,B,2025-04-10,206,26,47,185,226
ITEM-0090,Product 90,Packaging,B,2025-04-11,243,17,23,237,226
ITEM-0090,Product 90,Packaging,B,2025-04-12,222,20,40,202,226
ITEM-0090,Product 90,Packaging,B,2025-04-13,310,23,33,300,226
ITEM-0090,Product 90,Packaging,B,2025-04-14,253,21,47,227,226
ITEM-0090,Product 90,Packaging,B,2025-04-15,341,23,2,362,226
ITEM-0090,Product 90,Packaging,B,2025-04-16,324,18,5,337,226
ITEM-0090,Product 90,Packaging,B,2025-04-17,281,26,42,265,226
ITEM-0090,Product 90,Packaging,B,2025-04-18,331,19,4,346,226
ITEM-0090,Product 90,Packaging,B,2025-04-19,268,20,46,242,226
ITEM-0090,Product 90,Packaging,B,2025-04-20,223,3,45,181,226
ITEM-0090,Product 90,Packaging,B,2025-04-21,315,7,23,299,226
ITEM-0090,Product 90,Packaging,B,2025-04-22,311,1,16,296,226
ITEM-0090,Product 90,Packaging,B,2025-04-23,215,9,15,209,226
ITEM-0090,Product 90,Packaging,B,2025-04-24,357,9,42,324,226
ITEM-0090,Product 90,Packaging,B,2025-04-25,289,18,29,278,226
ITEM-0090,Product 90,Packaging,B,2025-04-26,348,10,45,313,226
ITEM-0090,Product 90,Packaging,B,2025-04-27,300,14,6,308,226
ITEM-0090,Product 90,Packaging,B,2025-04-28,279,2,16,265,226
ITEM-0090,Product 90,Packaging,B,2025-04-29,241,3,39,205,226
ITEM-0090,Product 90,Packaging,B,2025-04-30,221,1,9,213,226
ITEM-0091,Product 91,Packaging,C,2025-02-01,104,9,26,87,127
ITEM-0091,Product 91,Packaging,C,2025-02-02,210,4,14,200,127
ITEM-0091,Product 91,Packaging,C,2025-02-03,182,17,44,155,127
ITEM-0091,Product 91,Packaging,C,2025-02-04,160,1,30,131,127
ITEM-0091,Product 91,Packaging,C,2025-02-05,269,29,30,268,127
ITEM-0091,Product 91,Packaging,C,2025-02-06,238,29,9,258,127
ITEM-0091,Product 91,Packaging,C,2025-02-07,196,7,46,157,127
ITEM-0091,Product 91,Packaging,C,2025-02-08,111,28,13,126,127
ITEM-0091,Product 91,Packaging,C,2025-02-09,123,8,20,111,127
ITEM-0091,Product 91,Packaging,C,2025-02-10,116,25,34,107,127
ITEM-0091,Product 91,Packaging,C,2025-02-11,175,16,23,168,127
ITEM-0091,Product 91,Packaging,C,2025-02-12,153,3,15,141,127
ITEM-0091,Product 91,Packaging,C,2025-02-13,171,2,7,166,127
ITEM-0091,Product 91,Packaging,C,2025-02-14,115,8,45,78,127
ITEM-0091,Product 91,Packaging,C,2025-02-15,260,27,24,263,127
ITEM-0091,Product 91,Packaging,C,2025-02-16,260,18,10,268,127
ITEM-0091,Product 91,Packaging,C,2025-02-17,222,22,15,229,127
ITEM-0091,Product 91,Packaging,C,2025-02-18,150,29,16,163,127
ITEM-0091,Product 91,Packaging,C,2025-02-19,266,16,23,259,127
ITEM-0091,Product 91,Packaging,C,2025-02-20,144,21,19,146,127
ITEM-0091,Product 91,Packaging,C,2025-02-21,103,10,13,100,127
ITEM-0091,Product 91,Packaging,C,2025-02-22,108,4,45,67,127
ITEM-0091,Product 91,Packaging,C,2025-02-23,229,21,19,231,127
ITEM-0091,Product 91,Packaging,C,2025-02-24,151,25,14,162,127
ITEM-0091,Product 91,Packaging,C,2025-02-25,193,23,29,187,127
ITEM-0091,Product 91,Packaging,C,2025-02-26,227,15,35,207,127
ITEM-0091,Product 91,Packaging,C,2025-02-27,167,13,21,159,127
ITEM-0091,Product 91,Packaging,C,2025-02-28,144,17,28,133,127
ITEM-0091,Product 91,Packaging,C,2025-03-01,234,24,6,252,127
ITEM-0091,Product 91,Packaging,C,2025-03-02,123,27,14,136,127
ITEM-0091,Product 91,Packaging,C,2025-03-03,233,26,6,253,127
ITEM-0091,Product 91,Packaging,C,2025-03-04,176,2,25,153,127
ITEM-0091,Product 91,Packaging,C,2025-03-05,177,7,22,162,127
ITEM-0091,Product 91,Packaging,C,2025-03-06,98,24,30,92,127
ITEM-0091,Product 91,Packaging,C,2025-03-07,276,28,31,273,127
ITEM-0091,Product 91,Packaging,C,2025-03-08,99,26,7,118,127
ITEM-0091,Product 91,Packaging,C,2025-03-09,98,29,30,97,127
ITEM-0091,Product 91,Packaging,C,2025-03-10,211,4,48,167,127
ITEM-0091,Product 91,Packaging,C,2025-03-11,244,16,28,232,127
ITEM-0091,Product 91,Packaging,C,2025-03-12,170,21,40,151,127
ITEM-0091,Product 91,Packaging,C,2025-03-13,102,1,42,61,127
ITEM-0091,Product 91,Packaging,C,2025-03-14,127,11,11,127,127
ITEM-0091,Product 91,Packaging,C,2025-03-15,240,21,24,237,127
ITEM-0091,Product 91,Packaging,C,2025-03-16,187,11,23,175,127
ITEM-0091,Product 91,Packaging,C,2025-03-17,114,14,44,84,127
ITEM-0091,Product 91,Packaging,C,2025-03-18,176,11,3,184,127
ITEM-0091,Product 91,Packaging,C,2025-03-19,273,21,32,262,127
ITEM-0091,Product 91,Packaging,C,2025-03-20,114,0,47,67,127
ITEM-0091,Product 91,Packaging,C,2025-03-21,123,18,41,100,127
ITEM-0091,Product 91,Packaging,C,2025-03-22,174,1,24,151,127
ITEM-0091,Product 91,Packaging,C,2025-03-23,184,27,37,174,127
ITEM-0091,Product 91,Packaging,C,2025-03-24,150,4,22,132,127
ITEM-0091,Product 91,Packaging,C,2025-03-25,219,21,35,205,127
ITEM-0091,Product 91,Packaging,C,2025-03-26,260,6,4,262,127
ITEM-0091,Product 91,Packaging,C,2025-03-27,205,12,35,182,127
ITEM-0091,Product 91,Packaging,C,2025-03-28,228,19,9,238,127
ITEM-0091,Product 91,Packaging,C,2025-03-29,161,7,20,148,127
ITEM-0091,Product 91,Packaging,C,2025-03-30,133,14,2,145,127
ITEM-0091,Product 91,Packaging,C,2025-03-31,255,16,26,245,127
ITEM-0091,Product 91,Packaging,C,2025-04-01,221,12,22,211,127
ITEM-0091,Product 91,Packaging,C,2025-04-02,143,18,26,135,127
ITEM-0091,Product 91,Packaging,C,2025-04-03,244,20,45,219,127
ITEM-0091,Product 91,Packaging,C,2025-04-04,109,23,43,89,127
ITEM-0091,Product 91,Packaging,C,2025-04-05,221,26,40,207,127
ITEM-0091,Product 91,Packaging,C,2025-04-06,227,9,42,194,127
ITEM-0091,Product 91,Packaging,C,2025-04-07,145,13,12,146,127
ITEM-0091,Product 91,Packaging,C,2025-04-08,226,6,1,231,127
ITEM-0091,Product 91,Packaging,C,2025-04-09,201,3,30,174,127
ITEM-0091,Product 91,Packaging,C,2025-04-10,133,23,8,148,127
ITEM-0091,Product 91,Packaging,C,2025-04-11,140,18,29,129,127
ITEM-0091,Product 91,Packaging,C,2025-04-12,137,18,9,146,127
ITEM-0091,Product 91,Packaging,C,2025-04-13,138,13,43,108,127
ITEM-0091,Product 91,Packaging,C,2025-04-14,136,16,47,105,127
ITEM-0091,Product 91,Packaging,C,2025-04-15,180,5,3,182,127
ITEM-0091,Product 91,Packaging,C,2025-04-16,204,6,49,161,127
ITEM-0091,Product 91,Packaging,C,2025-04-17,101,5,41,65,127
ITEM-0091,Product 91,Packaging,C,2025-04-18,110,29,5,134,127
ITEM-0091,Product 91,Packaging,C,2025-04-19,236,21,26,231,127
ITEM-0091,Product 91,Packaging,C,2025-04-20,186,7,11,182,127
ITEM-0091,Product 91,Packaging,C,2025-04-21,170,19,15,174,127
ITEM-0091,Product 91,Packaging,C,2025-04-22,122,8,7,123,127
ITEM-0091,Product 91,Packaging,C,2025-04-23,141,19,28,132,127
ITEM-0091,Product 91,Packaging,C,2025-04-24,243,6,16,233,127
ITEM-0091,Product 91,Packaging,C,2025-04-25,220,26,0,246,127
ITEM-0091,Product 91,Packaging,C,2025-04-26,212,13,28,197,127
ITEM-0091,Product 91,Packaging,C,2025-04-27,113,28,12,129,127
ITEM-0091,Product 91,Packaging,C,2025-04-28,159,0,45,114,127
ITEM-0091,Product 91,Packaging,C,2025-04-29,125,6,36,95,127
ITEM-0091,Product 91,Packaging,C,2025-04-30,270,13,23,260,127
ITEM-0092,Product 92,Electronics,B,2025-02-01,369,1,23,347,267
ITEM-0092,Product 92,Electronics,B,2025-02-02,350,29,30,349,267
ITEM-0092,Product 92,Electronics,B,2025-02-03,356,26,8,374,267
ITEM-0092,Product 92,Electronics,B,2025-02-04,392,25,41,376,267
ITEM-0092,Product 92,Electronics,B,2025-02-05,254,7,35,226,267
ITEM-0092,Product 92,Electronics,B,2025-02-06,382,25,19,388,267
ITEM-0092,Product 92,Electronics,B,2025-02-07,396,16,28,384,267
ITEM-0092,Product 92,Electronics,B,2025-02-08,412,6,17,401,267
ITEM-0092,Product 92,Electronics,B,2025-02-09,301,0,27,274,267
ITEM-0092,Product 92,Electronics,B,2025-02-10,286,22,3,305,267
ITEM-0092,Product 92,Electronics,B,2025-02-11,320,24,35,309,267
ITEM-0092,Product 92,Electronics,B,2025-02-12,338,2,27,313,267
ITEM-0092,Product 92,Electronics,B,2025-02-13,242,22,44,220,267
ITEM-0092,Product 92,Electronics,B,2025-02-14,371,0,35,336,267
ITEM-0092,Product 92,Electronics,B,2025-02-15,370,4,23,351,267
ITEM-0092,Product 92,Electronics,B,2025-02-16,281,23,35,269,267
ITEM-0092,Product 92,Electronics,B,2025-02-17,338,28,44,322,267
ITEM-0092,Product 92,Electronics,B,2025-02-18,337,24,44,317,267
ITEM-0092,Product 92,Electronics,B,2025-02-19,246,22,34,234,267
ITEM-0092,Product 92,Electronics,B,2025-02-20,389,12,26,375,267
ITEM-0092,Product 92,Electronics,B,2025-02-21,332,3,11,324,267
ITEM-0092,Product 92,Electronics,B,2025-02-22,342,2,25,319,267
ITEM-0092,Product 92,Electronics,B,2025-02-23,381,28,8,401,267
ITEM-0092,Product 92,Electronics,B,2025-02-24,301,8,17,292,267
ITEM-0092,Product 92,Electronics,B,2025-02-25,320,1,40,281,267
ITEM-0092,Product 92,Electronics,B,2025-02-26,351,15,27,339,267
ITEM-0092,Product 92,Electronics,B,2025-02-27,252,12,20,244,267
ITEM-0092,Product 92,Electronics,B,2025-02-28,278,17,31,264,267
ITEM-0092,Product 92,Electronics,B,2025-03-01,274,17,5,286,267
ITEM-0092,Product 92,Electronics,B,2025-03-02,402,13,12,403,267
ITEM-0092,Product 92,Electronics,B,2025-03-03,339,14,12,341,267
ITEM-0092,Product 92,Electronics,B,2025-03-04,376,27,32,371,267
ITEM-0092,Product 92,Electronics,B,2025-03-05,357,17,2,372,267
ITEM-0092,Product 92,Electronics,B,2025-03-06,390,1,39,352,267
ITEM-0092,Product 92,Electronics,B,2025-03-07,304,27,49,282,267
ITEM-0092,Product 92,Electronics,B,2025-03-08,411,9,1,419,267
ITEM-0092,Product 92,Electronics,B,2025-03-09,398,28,29,397,267
ITEM-0092,Product 92,Electronics,B,2025-03-10,385,4,43,346,267
ITEM-0092,Product 92,Electronics,B,2025-03-11,408,0,22,386,267
ITEM-0092,Product 92,Electronics,B,2025-03-12,360,26,1,385,267
ITEM-0092,Product 92,Electronics,B,2025-03-13,295,1,21,275,267
ITEM-0092,Product 92,Electronics,B,2025-03-14,252,25,19,258,267
ITEM-0092,Product 92,Electronics,B,2025-03-15,252,12,5,259,267
ITEM-0092,Product 92,Electronics,B,2025-03-16,344,9,22,331,267
ITEM-0092,Product 92,Electronics,B,2025-03-17,273,5,7,271,267
ITEM-0092,Product 92,Electronics,B,2025-03-18,401,5,21,385,267
ITEM-0092,Product 92,Electronics,B,2025-03-19,268,5,16,257,267
ITEM-0092,Product 92,Electronics,B,2025-03-20,381,22,36,367,267
ITEM-0092,Product 92,Electronics,B,2025-03-21,413,28,48,393,267
ITEM-0092,Product 92,Electronics,B,2025-03-22,313,21,31,303,267
ITEM-0092,Product 92,Electronics,B,2025-03-23,243,20,21,242,267
ITEM-0092,Product 92,Electronics,B,2025-03-24,242,15,13,244,267
ITEM-0092,Product 92,Electronics,B,2025-03-25,239,14,8,245,267
ITEM-0092,Product 92,Electronics,B,2025-03-26,321,29,49,301,267
ITEM-0092,Product 92,Electronics,B,2025-03-27,406,22,41,387,267
ITEM-0092,Product 92,Electronics,B,2025-03-28,239,2,0,241,267
ITEM-0092,Product 92,Electronics,B,2025-03-29,307,3,2,308,267
ITEM-0092,Product 92,Electronics,B,2025-03-30,413,22,2,433,267
ITEM-0092,Product 92,Electronics,B,2025-03-31,368,1,30,339,267
ITEM-0092,Product 92,Electronics,B,2025-04-01,337,20,30,327,267
ITEM-0092,Product 92,Electronics,B,2025-04-02,302,14,30,286,267
ITEM-0092,Product 92,Electronics,B,2025-04-03,258,19,9,268,267
ITEM-0092,Product 92,Electronics,B,2025-04-04,330,18,32,316,267
ITEM-0092,Product 92,Electronics,B,2025-04-05,282,25,24,283,267
ITEM-0092,Product 92,Electronics,B,2025-04-06,355,0,45,310,267
ITEM-0092,Product 92,Electronics,B,2025-04-07,332,28,24,336,267
ITEM-0092,Product 92,Electronics,B,2025-04-08,341,13,16,338,267
ITEM-0092,Product 92,Electronics,B,2025-04-09,281,5,12,274,267
ITEM-0092,Product 92,Electronics,B,2025-04-10,403,25,1,427,267
ITEM-0092,Product 92,Electronics,B,2025-04-11,340,24,5,359,267
ITEM-0092,Product 92,Electronics,B,2025-04-12,303,17,17,303,267
ITEM-0092,Product 92,Electronics,B,2025-04-13,354,10,37,327,267
ITEM-0092,Product 92,Electronics,B,2025-04-14,367,4,47,324,267
ITEM-0092,Product 92,Electronics,B,2025-04-15,388,14,33,369,267
ITEM-0092,Product 92,Electronics,B,2025-04-16,275,23,47,251,267
ITEM-0092,Product 92,Electronics,B,2025-04-17,284,1,48,237,267
ITEM-0092,Product 92,Electronics,B,2025-04-18,336,17,6,347,267
ITEM-0092,Product 92,Electronics,B,2025-04-19,306,27,49,284,267
ITEM-0092,Product 92,Electronics,B,2025-04-20,270,28,40,258,267
ITEM-0092,Product 92,Electronics,B,2025-04-21,378,24,4,398,267
ITEM-0092,Product 92,Electronics,B,2025-04-22,339,14,7,346,267
ITEM-0092,Product 92,Electronics,B,2025-04-23,319,19,10,328,267
ITEM-0092,Product 92,Electronics,B,2025-04-24,272,13,17,268,267
ITEM-0092,Product 92,Electronics,B,2025-04-25,274,15,24,265,267
ITEM-0092,Product 92,Electronics,B,2025-04-26,237,0,39,198,267
ITEM-0092,Product 92,Electronics,B,2025-04-27,237,28,20,245,267
ITEM-0092,Product 92,Electronics,B,2025-04-28,296,26,24,298,267
ITEM-0092,Product 92,Electronics,B,2025-04-29,374,11,49,336,267
ITEM-0092,Product 92,Electronics,B,2025-04-30,328,0,48,280,267
ITEM-0093,Product 93,Packaging,B,2025-02-01,89,17,41,65,94
ITEM-0093,Product 93,Packaging,B,2025-02-02,124,24,40,108,94
ITEM-0093,Product 93,Packaging,B,2025-02-03,193,1,34,160,94
ITEM-0093,Product 93,Packaging,B,2025-02-04,94,11,22,83,94
ITEM-0093,Product 93,Packaging,B,2025-02-05,178,14,27,165,94
ITEM-0093,Product 93,Packaging,B,2025-02-06,210,17,11,216,94
ITEM-0093,Product 93,Packaging,B,2025-02-07,111,10,1,120,94
ITEM-0093,Product 93,Packaging,B,2025-02-08,235,26,36,225,94
ITEM-0093,Product 93,Packaging,B,2025-02-09,191,24,37,178,94
ITEM-0093,Product 93,Packaging,B,2025-02-10,170,9,20,159,94
ITEM-0093,Product 93,Packaging,B,2025-02-11,227,11,8,230,94
ITEM-0093,Product 93,Packaging,B,2025-02-12,73,4,45,32,94
ITEM-0093,Product 93,Packaging,B,2025-02-13,96,15,4,107,94
ITEM-0093,Product 93,Packaging,B,2025-02-14,164,28,36,156,94
ITEM-0093,Product 93,Packaging,B,2025-02-15,209,5,28,186,94
ITEM-0093,Product 93,Packaging,B,2025-02-16,116,27,17,126,94
ITEM-0093,Product 93,Packaging,B,2025-02-17,105,29,46,88,94
ITEM-0093,Product 93,Packaging,B,2025-02-18,74,27,25,76,94
ITEM-0093,Product 93,Packaging,B,2025-02-19,218,24,18,224,94
ITEM-0093,Product 93,Packaging,B,2025-02-20,172,26,26,172,94
ITEM-0093,Product 93,Packaging,B,2025-02-21,125,2,19,108,94
